sigma,t,N,K,M,q_abs,Q_worst,Q_phase,vertical_tail_upper,K4_norm,tau_norm,rect_norm,C_norm,Cut_exact,V_exact,H_up_qratio,HVec_norm,H_tail,U_current,U_direct_balanced,U_phase_aware,slack_current_Q,slack_direct_Q,slack_phase_Q,slack_current_Qphase,slack_direct_Qphase,slack_phase_Qphase,U_current_over_Q,U_direct_over_Q,U_phase_over_Q,current_pass_Q,direct_pass_Q,phase_pass_Q,current_pass_Qphase,direct_pass_Qphase,phase_pass_Qphase,cos_VVec_minus_K4,cos_tau_minus_K4,cos_rect_minus_K4,cos_C_minus_K4,cos_CutVec_minus_K4,cos_HVec_minus_K4,bottleneck,channel_mode
0.88,32.0,25,8,25,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.126005495770373302792678,0.127532303078348250324351,0.00351873037729594766414235,0.0716259379303266049357867,0.0061067844199451877018132,0.00350803885170383056949761,0.0,0.145351488946314888252909,0.0873582371475129280035554,0.0765634119062515773375637,-0.0881771075564929276041252,-0.0301838557576909673547718,-0.01938903051642961668878,-0.087915294714601910304175,-0.0299220429157999500548216,-0.0191272176745385993888298,2.54224856330828608092004,1.52792623241332037084032,1.33912094971754610116039,no,no,no,no,no,no,0.977247951419857102890829,-0.999992926253754054636603,-0.985747781884303737004307,-0.989646355058349390607461,0.569023686988267566304063,0.571051723110727312645206,V_exact,zeta_diagnostic
0.88,32.0,25,8,50,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.125766804122883799295876,0.127532303078348250324351,0.00310478412958659770223175,0.0724674929545980037935793,0.0061067844199451877018132,0.00350803885170383056949761,0.0,0.146406948014871084502101,0.0877858459240749768994374,0.0767377085060565572102663,-0.0892325666250491238533178,-0.0306114645342530162506538,-0.0195633271162345965614826,-0.0889707537831581065533676,-0.0303496516923619989507036,-0.0193015142743435792615324,2.56070891290717280212989,1.5354052600156753432918,1.34216945843015646119731,no,no,no,no,no,no,0.957706509107232596435792,-0.999992926253754054636603,-0.99233935569016730703941,-0.989646355058349390607461,0.453664236990807058084701,0.571051723110727312645206,V_exact,zeta_diagnostic
0.88,32.0,25,8,100,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.128896535394311872209242,0.127532303078348250324351,0.00322999287611726872348497,0.0687518207950721157346416,0.0061067844199451877018132,0.00350803885170383056949761,0.0,0.140044371331763057220152,0.084195382511079759861753,0.073384594989115660231484,-0.0828699899419410965713683,-0.0270210011212577992129693,-0.0162102135992936995827004,-0.0826081771000500792714181,-0.0267591882793667819130191,-0.0159484007574026822827502,2.44942521331229310736549,1.4726067945890886327272,1.28352232600070424152738,no,no,no,no,no,no,0.975968872455222175822134,-0.999992926253754054636603,-0.986111082523433831836824,-0.989646355058349390607461,-0.276911805018003936376284,0.571051723110727312645206,V_exact,zeta_diagnostic
0.88,32.0,25,8,200,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.12677239343311219429359,0.127532303078348250324351,0.00343667570584265528319856,0.0716159534165567888613031,0.0061067844199451877018132,0.00350803885170383056949761,0.0,0.145252000717707806195949,0.0872661979622898195481281,0.0761756886078400789382163,-0.088077619327885845547165,-0.0300918165724678588993444,-0.0190013072180181182894326,-0.0878158064859948282472148,-0.0298300037305768415993942,-0.0187394943761271009894824,2.54050847926734545255667,1.52631643475594697529132,1.33233953312874292218546,no,no,no,no,no,no,0.953839379200081878484822,-0.999992926253754054636603,-0.993085474800708971243463,-0.989646355058349390607461,0.0919657240286681705262064,0.571051723110727312645206,V_exact,zeta_diagnostic
0.88,32.0,50,2,25,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.159751977542233420417417,0.127532303078348250324351,0.0335399583318318394097063,0.0380750985398791962381387,0.00542726882572281950472907,0.00311769150341933382423464,0.0,0.114924957827032029839892,0.0824695945231566746573031,0.0733420396156740637921417,-0.0577505764372100691911087,-0.0252952131333347140085195,-0.016167658225852103143358,-0.0574887635953190518911586,-0.0250334002914436967085693,-0.0159058453839610858434079,2.01007785363622108788063,1.44242215688996862729844,1.28277801758131884106331,no,no,no,no,no,no,0.996473717981059882135302,-0.999992926253754054636603,-0.978173206187540097509647,-0.989646355058349390607461,-0.896042412344908341765057,0.452314154111844272646643,V_exact,zeta_diagnostic
0.88,32.0,50,2,50,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.159449360085144477995457,0.127532303078348250324351,0.0320457021464911446400786,0.0383197200844646768625716,0.00542726882572281950472907,0.00311769150341933382423464,0.0,0.11385782546333115888878,0.0812199598824014605121084,0.0725384756025882147176225,-0.0566834440735091982399966,-0.0240455784925794998633247,-0.0153640942127662540688389,-0.0564216312316181809400464,-0.0237837656506884825633745,-0.0151022813708752367688887,1.99141333400766522620999,1.42056560837333402570258,1.26872340092343056671935,no,no,no,no,no,no,0.962943429662427456801656,-0.999992926253754054636603,-0.986559095037925108892845,-0.989646355058349390607461,-0.970312254484242010375328,0.452314154111844272646643,V_exact,zeta_diagnostic
0.88,32.0,50,2,100,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.163417288283272799321982,0.127532303078348250324351,0.0370234136291464193590017,0.0343946832522866332750419,0.00542726882572281950472907,0.00311769150341933382423464,0.0,0.111982188298066645572403,0.0822726345328786916435017,0.073146327436578754639004,-0.0548078069082446849236198,-0.0250982531430567309947181,-0.0159719460467567939902204,-0.0545459940663536676236696,-0.0248364403011657136947679,-0.0157101332048657766902702,1.95860778159641675890682,1.43897725752262636279389,1.27935494286957129354623,no,no,no,no,no,no,0.996726806038533575919284,-0.999992926253754054636603,-0.978622506645925849239161,-0.989646355058349390607461,-0.910557781976990878637786,0.452314154111844272646643,Cut_exact,zeta_diagnostic
0.88,32.0,50,2,200,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.160724263849636373605626,0.127532303078348250324351,0.0332517589785521822548156,0.0371807811546629045880734,0.00542726882572281950472907,0.00311769150341933382423464,0.0,0.113075226925172700163329,0.0812870777846607258523471,0.0726723413299883187123976,-0.055900845535350739514545,-0.0241126963948387652035635,-0.0154979599401663580636139,-0.0556390326934597222145948,-0.0238508835529477479036133,-0.0152361470982753407636637,1.97772541086560959662642,1.42173952404373974871277,1.27106475948553534944561,no,no,no,no,no,no,0.954319281473984673080712,-0.999992926253754054636603,-0.987552214668393645497666,-0.989646355058349390607461,-0.977744480914289929445685,0.452314154111844272646643,V_exact,zeta_diagnostic
0.88,32.0,50,3,25,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.117412589657824143412322,0.127532303078348250324351,0.0101341436035584726962489,0.0804737695822901479224595,0.00542726882572281950472907,0.00311769150341933382423464,0.0,0.165549754093270291218252,0.101462450837294259628167,0.0926996382222020538106969,-0.108375372703448330569468,-0.0442880694474722989793829,-0.0355252568323800931619133,-0.108113559861557313269518,-0.0440262566055812816794327,-0.0352634439904890758619631,2.89552331077325904251351,1.77461388074338395097332,1.62134921216137915038533,no,no,no,no,no,no,0.968460668276858424580783,-0.999992926253754054636603,-0.990270794147707092874052,-0.989646355058349390607461,0.981002527613760250800424,0.452314154111844272646643,V_exact,zeta_diagnostic
0.88,32.0,50,3,50,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.117190175513979915302647,0.127532303078348250324351,0.01198793646507403157725,0.0815734494558709276402451,0.00542726882572281950472907,0.00311769150341933382423464,0.0,0.169323653668935425097851,0.104415923572390598226953,0.0957945489971624282162044,-0.112149272279113464449067,-0.0472415421825686375781695,-0.0386201676073404675674207,-0.111887459437222447149117,-0.0469797293406776202782193,-0.0383583547654494502674705,2.96153013907515570239595,1.8262711556154844189499,1.67548028799863031871197,no,no,no,no,no,no,0.950528449270432719591206,-0.999992926253754054636603,-0.995544670423062614481007,-0.989646355058349390607461,0.796119020367123906317632,0.452314154111844272646643,V_exact,zeta_diagnostic
0.88,32.0,50,3,100,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.120106475721878029092712,0.127532303078348250324351,0.00747050144027377498889241,0.0778283603082725250628103,0.00542726882572281950472907,0.00311769150341933382423464,0.0,0.158267069397020962015044,0.0961533993999919390611609,0.0874080685481079130673938,-0.10109268800719900136626,-0.0389790180101699784123772,-0.0302336871582859524186101,-0.10083087516530798406631,-0.038717205168278961112427,-0.0299718743163949351186599,2.76814659904995958609724,1.68175670750866969606349,1.52879780110166748996185,no,no,no,no,no,no,0.96663941265736401737235,-0.999992926253754054636603,-0.990570890206122491972778,-0.989646355058349390607461,0.968864055004860416429594,0.452314154111844272646643,V_exact,zeta_diagnostic
0.88,32.0,50,3,200,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.118127188969816034305935,0.127532303078348250324351,0.011633099436649216486698,0.0808274324910449250241554,0.00542726882572281950472907,0.00311769150341933382423464,0.0,0.167666226480005438148438,0.103315069579139780520312,0.0947182103840135356674218,-0.110491845090183477499655,-0.0461406881893178198715279,-0.0375438289941915750186382,-0.110230032248292460199705,-0.0458788753474268025715777,-0.037282016152300557718688,2.93254115574660082689917,1.80701683284905062310581,1.65665474783562822915426,no,no,no,no,no,no,0.946934895483340748594225,-0.999992926253754054636603,-0.996109564274717012510054,-0.989646355058349390607461,0.734478047444983149828359,0.452314154111844272646643,V_exact,zeta_diagnostic
0.88,32.0,50,4,25,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.12813849483987030735414,0.127532303078348250324351,0.00458105770528278882583424,0.0694532238164330152390186,0.00542726882572281950472907,0.00311769150341933382423464,0.0,0.140754137321248881442925,0.084888819173161443074311,0.0760004022763172165551785,-0.0835797559314269207941414,-0.0277144377833394824255273,-0.0188260208864952559063948,-0.0833179430895359034941913,-0.0274526249414484651255772,-0.0185642080446042386064447,2.46183926961220394428977,1.48473524522074036512978,1.32927371366096873452762,no,no,no,no,no,no,0.980909307166526418226344,-0.999992926253754054636603,-0.983924663506556456398452,-0.989646355058349390607461,0.0290879278762149491617974,0.452314154111844272646643,V_exact,zeta_diagnostic
0.88,32.0,50,4,50,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.127895762661776332194601,0.127532303078348250324351,0.00128527283227235830076116,0.0701573479328799525906698,0.00542726882572281950472907,0.00311769150341933382423464,0.0,0.138687795194318760588366,0.0822971584165979499008891,0.0735979716611930800420391,-0.081513413804496799939582,-0.0251227770267759892521054,-0.0164235902713711193932555,-0.0812516009626057826396318,-0.0248609641848849719521553,-0.0161617774294801020933053,2.4256982204796991914736,1.43940618885731018566758,1.2872543588953426886032,no,no,no,no,no,no,0.961596619939894507418622,-0.999992926253754054636603,-0.990985688640720027772763,-0.989646355058349390607461,-0.413135272600182156745486,0.452314154111844272646643,V_exact,zeta_diagnostic
0.88,32.0,50,4,100,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.131078473478651353506021,0.127532303078348250324351,0.00558258652657122073643691,0.0665193743362115361437689,0.00542726882572281950472907,0.00311769150341933382423464,0.0,0.136632989788614123724911,0.082956498514228395889664,0.0740817681615070238035763,-0.0794586083987921630761275,-0.0257821171244064352408803,-0.0169073867716850631547926,-0.0791967955569011457761774,-0.0255203042825154179409301,-0.0166455739297940458548424,2.38975895265107642047729,1.450938278608049842154,1.29571612950927132475678,no,no,no,no,no,no,0.979925407211131286997128,-0.999992926253754054636603,-0.984310471917320158489282,-0.989646355058349390607461,-0.503357212810652400619304,0.452314154111844272646643,V_exact,zeta_diagnostic
0.88,32.0,50,4,200,0.271683715631514525213801,0.0571743813898219606487837,0.0574361942317129779487338,0.00055215578730177177384444,0.0579883500190147497225783,0.0582182305365428047065078,0.128918374412572891837988,0.127532303078348250324351,0.00245960786915174663426297,0.0692683599053000682507203,0.00542726882572281950472907,0.00311769150341933382423464,0.0,0.138309904059233626663701,0.0825825054258974538944414,0.0739135506654187331936081,-0.0811355226694116660149171,-0.0254081240360754932456578,-0.0167391692755967725448245,-0.080873709827520648714967,-0.0251463111941844759457076,-0.0164773564337057552448743,2.41908877187878428673246,1.44439700821316771575624,1.2927739464545678021599,no,no,no,no,no,no,0.957798896426819932764862,-0.999992926253754054636603,-0.991796405902811928525189,-0.989646355058349390607461,-0.670392026395423723522918,0.452314154111844272646643,V_exact,zeta_diagnostic
